ID,survey_finish_time,sex,sex2,age,year,location,location2,location3,KLikert,KBinary,KBinaryAll,KExpl,KExplSimple,KProfits,Int,IntUmyślnie,IntCelowo,IntŚwiadomie,Intention,BSądził,BPrzekonany,Aware,Reasons,Condition,Scale,Form,edu
429,276,Kobieta,NA,55 lat lub więcej,61,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,-3,NA,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,3,2,-2,-2,-2,-2,-2,-3,-2,-2,Help,LIK,AG,Wyższe licencjackie lub inżynierskie
430,284,Kobieta,NA,55 lat lub więcej,73,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,3,0,0,3,3,3,3,3,3,0,Help,LIK,AG,Średnie
431,218,Mężczyzna,NA,35-44 lata,40,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że wdrożenie programu pomoże środowisku.",B,1,1,1,1,1,1,1,1,1,1,Help,FC,PR,Średnie
432,201,Mężczyzna,NA,25-34 lata,25,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Zawodowe lub policealne
433,349,Mężczyzna,NA,25-34 lata,31,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że wdrożenie programu pomoże środowisku.",B,1,0,0,1,0,0,0,1,0,0,Help,LIK,PR,Średnie
434,267,Mężczyzna,NA,35-44 lata,43,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,2,3,3,3,3,Harm,FC,PR,Wyższe magisterskie
435,278,Mężczyzna,NA,45-54 lata,47,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,2,1,3,2,3,3,3,3,Harm,LIK,PR,Średnie
436,706,Mężczyzna,NA,45-54 lata,50,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,-1,-3,3,-3,3,3,Help,LIK,PR,Wyższe licencjackie lub inżynierskie
437,292,Mężczyzna,NA,55 lat lub więcej,65,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,0,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,3,-1,-3,-3,-3,-3,-3,-3,-3,-2,Help,FC,AG,Średnie
438,302,Kobieta,NA,35-44 lata,35,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,2,3,1,2,1,-1,1,3,-2,Harm,LIK,PR,Średnie
439,478,Kobieta,NA,55 lat lub więcej,70,wieś,NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,1,2,2,1,2,2,3,3,2,Harm,FC,ST,Wyższe magisterskie
440,156,Mężczyzna,NA,25-34 lata,27,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może pomóc środowisku.",Q,-1,0,1,0,2,-1,2,2,2,-1,Help,FC,PR,Średnie
441,221,Kobieta,NA,55 lat lub więcej,67,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,-2,NA,No,"Dyrektor nie był przekonany, że wdrożenie programu pomoże środowisku.",B,1,0,0,0,0,0,-2,0,1,2,Help,LIK,PR,Wyższe magisterskie
442,212,Mężczyzna,NA,25-34 lata,34,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,PR,Średnie
443,269,Mężczyzna,NA,55 lat lub więcej,77,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,1,1,2,3,1,2,2,3,3,Harm,LIK,AG,Wyższe magisterskie
444,312,Mężczyzna,NA,55 lat lub więcej,77,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu zaszkodzi środowisku.",R,3,0,0,0,3,0,0,0,3,3,Harm,FC,PR,Wyższe magisterskie
445,200,Mężczyzna,NA,35-44 lata,36,wieś,NA,NA,-2,NA,No,Inne,O,3,-2,-3,-1,-2,-3,-1,-2,-1,-1,Help,LIK,PR,Wyższe licencjackie lub inżynierskie
446,142,Kobieta,NA,25-34 lata,25,wieś,NA,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się pogorszyć.",Q,2,0,1,3,2,2,-3,-2,-2,-3,Harm,LIK,ST,Wyższe magisterskie
447,251,Kobieta,NA,55 lat lub więcej,65,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,ST,Średnie
448,303,Kobieta,NA,55 lat lub więcej,57,małe miasto (do 20 tys. mieszkańców),NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że wdrożenie programu może pomóc ",Q,2,-1,-1,-1,-1,0,-1,-1,-1,-1,Help,LIK,PR,Wyższe magisterskie
449,384,Kobieta,NA,25-34 lata,26,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,0,3,3,2,0,0,3,2,0,Harm,LIK,ST,Wyższe licencjackie lub inżynierskie
450,191,Kobieta,NA,55 lat lub więcej,62,wieś,NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,1,1,0,1,0,1,1,1,1,1,Help,FC,PR,Wyższe magisterskie
451,315,Mężczyzna,NA,35-44 lata,40,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,3,3,-3,-2,2,0,0,1,1,Help,FC,AG,Zawodowe lub policealne
452,498,Kobieta,NA,55 lat lub więcej,60,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,0,No,"Dyrektor nie był przekonany, że wdrożenie programu pomoże środowisku.",B,-1,0,0,1,0,0,0,1,0,0,Help,FC,PR,Wyższe licencjackie lub inżynierskie
453,1793,Kobieta,NA,18-24 lata,24,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,0,3,2,1,2,1,0,1,-1,Help,LIK,AG,Zawodowe lub policealne
454,227,Kobieta,NA,55 lat lub więcej,65,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,0,0,0,1,1,1,1,2,0,Harm,FC,PR,Podstawowe
455,194,Kobieta,NA,35-44 lata,39,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,AG,Wyższe magisterskie
456,203,Mężczyzna,NA,35-44 lata,37,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,2,-1,-1,-1,-1,3,3,3,3,Harm,LIK,ST,Wyższe magisterskie
457,203,Kobieta,NA,35-44 lata,42,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,3,-3,-3,-3,-3,3,3,3,3,Help,LIK,ST,Wyższe magisterskie
458,412,Kobieta,NA,55 lat lub więcej,70,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor był przekonany, że pomoże środowisku.",B,3,-3,-3,-3,0,-3,3,3,3,3,Help,LIK,AG,Doktorat lub więcej
459,254,Kobieta,NA,55 lat lub więcej,68,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Zawodowe lub policealne
460,170,Kobieta,NA,45-54 lata,50,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,1,2,2,0,2,1,0,1,3,1,Harm,FC,AG,Wyższe magisterskie
461,411,Kobieta,NA,25-34 lata,34,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,1,Harm,FC,PR,Zawodowe lub policealne
462,276,Kobieta,NA,35-44 lata,39,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
463,204,Mężczyzna,NA,35-44 lata,44,wieś,NA,NA,-3,NA,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,2,0,2,-1,1,0,-2,0,-1,1,Help,LIK,AG,Średnie
464,196,Mężczyzna,NA,55 lat lub więcej,68,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,0,No,"Dyrektor nie miał powodów, by sądzić, że stan środowiska się polepszy.",R,1,0,0,0,0,0,0,0,0,0,Help,FC,ST,Wyższe magisterskie
465,135,Kobieta,NA,25-34 lata,28,duże miasto (od 100 do 500 tys. mieszkańców),NA,100 – 200 tys. mieszkańców,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że pomoże środowisku.",B,0,0,0,0,0,0,0,0,0,0,Help,LIK,AG,Średnie
466,503,Mężczyzna,NA,18-24 lata,24,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu zaszkodzi środowisku.",R,0,0,0,0,0,0,0,0,0,0,Harm,FC,PR,Średnie
467,1545,Mężczyzna,NA,25-34 lata,25,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,2,-3,2,-2,3,-3,0,-1,2,2,Help,FC,PR,Wyższe licencjackie lub inżynierskie
468,254,Mężczyzna,NA,45-54 lata,51,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,3,3,3,3,3,3,3,Harm,FC,AG,Średnie
469,340,Mężczyzna,NA,25-34 lata,29,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,0,1,1,0,1,0,-1,1,0,0,Help,FC,ST,Wyższe magisterskie
470,191,Mężczyzna,NA,45-54 lata,49,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,0,3,3,3,3,3,3,3,3,Harm,FC,ST,Zawodowe lub policealne
471,165,Mężczyzna,NA,35-44 lata,36,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,LIK,AG,Wyższe magisterskie
472,506,Mężczyzna,NA,35-44 lata,39,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,3,3,-3,3,-3,3,3,3,3,Help,LIK,AG,Wyższe magisterskie
473,170,Kobieta,NA,45-54 lata,48,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,3,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,3,3,3,3,3,3,3,3,3,Harm,LIK,AG,Wyższe magisterskie
474,411,Kobieta,NA,45-54 lata,48,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,0,-3,0,-3,-3,3,3,3,3,Harm,LIK,ST,Wyższe magisterskie
475,315,Mężczyzna,NA,35-44 lata,42,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,-2,0,0,3,-3,-2,0,3,-3,Harm,FC,AG,Średnie
476,245,Kobieta,NA,25-34 lata,33,wieś,NA,NA,2,NA,Yes,"Dyrektor był przekonany, że stan środowiska się polepszy.",B,1,0,-1,-1,-1,1,1,1,1,1,Help,LIK,ST,Średnie
477,4149,Mężczyzna,NA,18-24 lata,24,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,2,1,1,1,3,1,1,1,3,1,Harm,LIK,PR,Wyższe licencjackie lub inżynierskie
478,335,Kobieta,NA,25-34 lata,26,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się pogorszyć.",Q,3,0,2,1,2,0,-1,2,2,0,Harm,FC,ST,Wyższe magisterskie
479,235,Kobieta,NA,35-44 lata,37,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,0,-3,0,0,3,2,Help,LIK,PR,Wyższe magisterskie
480,196,Mężczyzna,NA,25-34 lata,34,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,2,3,2,2,2,2,2,2,2,2,Help,FC,PR,Wyższe magisterskie
481,249,Mężczyzna,NA,35-44 lata,42,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,3,3,-3,-3,-3,-3,-3,-3,3,-2,Help,FC,AG,Wyższe magisterskie
482,399,Mężczyzna,NA,45-54 lata,48,wieś,NA,NA,3,NA,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,0,-3,-3,1,-1,0,2,3,3,Help,LIK,PR,Podstawowe
483,300,Kobieta,NA,35-44 lata,39,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,3,3,2,1,3,2,3,2,3,3,Harm,LIK,PR,Wyższe magisterskie
484,254,Kobieta,NA,45-54 lata,54,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,2,2,1,1,1,1,2,2,2,2,Harm,FC,PR,Zawodowe lub policealne
485,158,Inna,Męskiej,55 lat lub więcej,68,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,0,NA,Neither,"Nie było jasne, czy dyrektor miał powody, czy nie miał powodów, by sądzić, że stan środowiska się pogorszy.",R,0,0,0,0,0,0,0,0,0,0,Harm,LIK,ST,Wyższe magisterskie
486,163,Mężczyzna,NA,45-54 lata,45,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że zaszkodzi środowisku.",B,0,0,0,0,0,0,0,0,0,0,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
487,119,Mężczyzna,NA,45-54 lata,52,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że stan środowiska się pogorszy.",B,0,0,0,0,0,0,0,0,0,0,Harm,LIK,ST,Średnie
488,300,Mężczyzna,NA,35-44 lata,42,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że zaszkodzi środowisku.",B,1,1,1,1,1,1,1,2,0,1,Harm,LIK,AG,Zawodowe lub policealne
489,314,Kobieta,NA,55 lat lub więcej,66,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,2,2,2,0,3,2,2,2,2,Help,FC,PR,Średnie
490,365,Mężczyzna,NA,55 lat lub więcej,82,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie zdawał sobie sprawy, że stan środowiska może się polepszyć.",Q,3,-3,-3,-3,-3,-3,-2,-3,-2,-3,Help,FC,ST,Wyższe licencjackie lub inżynierskie
491,288,Kobieta,NA,55 lat lub więcej,65,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,2,0,-2,-1,3,-3,0,1,3,1,Harm,FC,AG,Zawodowe lub policealne
492,407,Mężczyzna,NA,45-54 lata,48,małe miasto (do 20 tys. mieszkańców),NA,NA,3,NA,Yes,Inne,O,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,Help,LIK,AG,Wyższe licencjackie lub inżynierskie
493,159,Mężczyzna,NA,18-24 lata,22,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,3,NA,Yes,"Dyrektor miał powody, by sądzić, że wdrożenie programu pomoże środowisku.",R,3,2,3,3,2,3,3,3,3,3,Help,LIK,PR,Zawodowe lub policealne
494,139,Mężczyzna,NA,25-34 lata,34,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,0,-3,0,1,3,2,Help,LIK,PR,Wyższe magisterskie
495,1010,Mężczyzna,NA,25-34 lata,34,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może zaszkodzić środowisku.",Q,1,1,2,0,2,0,1,2,1,1,Harm,FC,PR,Wyższe magisterskie
496,187,Kobieta,NA,55 lat lub więcej,55,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,-1,NA,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może pomóc środowisku.",Q,2,-1,-3,-2,-3,-2,-1,-3,-3,-1,Help,LIK,PR,Wyższe magisterskie
497,228,Mężczyzna,NA,55 lat lub więcej,61,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,-3,NA,No,"Dyrektor nie zdawał sobie sprawy, że wdrożenie programu może pomóc środowisku.",Q,3,3,-3,-3,3,-3,-3,-3,-3,-3,Help,LIK,PR,Zawodowe lub policealne
498,4530,Inna,Męskiej,45-54 lata,50,wieś,NA,NA,NA,0,No,"Dyrektor nie był przekonany, że wdrożenie programu pomoże środowisku.",B,1,-1,1,0,-1,0,-1,0,1,-1,Help,FC,PR,Zawodowe lub policealne
499,359,Kobieta,NA,55 lat lub więcej,60,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,0,-3,-3,3,-3,3,3,3,3,Harm,LIK,AG,Zawodowe lub policealne
500,151,Kobieta,NA,35-44 lata,37,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,2,3,1,2,1,2,2,2,2,2,Help,FC,PR,Średnie
501,171,Mężczyzna,NA,55 lat lub więcej,55,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,1,0,-2,0,-1,0,-1,1,0,Help,LIK,PR,Zawodowe lub policealne
502,796,Mężczyzna,NA,55 lat lub więcej,61,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,3,3,1,3,0,3,3,3,3,Harm,FC,AG,Wyższe licencjackie lub inżynierskie
503,178,Mężczyzna,NA,45-54 lata,47,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor był przekonany, że wdrożenie programu pomoże środowisku.",B,0,1,1,1,-1,1,0,0,1,0,Help,FC,PR,Zawodowe lub policealne
504,231,Mężczyzna,NA,45-54 lata,54,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,3,3,2,3,3,3,3,3,3,3,Harm,FC,ST,Wyższe magisterskie
505,333,Kobieta,NA,45-54 lata,53,małe miasto (do 20 tys. mieszkańców),NA,NA,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,1,1,1,1,1,1,1,1,1,1,Help,LIK,AG,Zawodowe lub policealne
506,263,Mężczyzna,NA,18-24 lata,24,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,0,No,"Dyrektor nie był przekonany, że wdrożenie programu pomoże środowisku.",B,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,Help,FC,PR,Średnie
507,155,Mężczyzna,NA,25-34 lata,31,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,0,2,0,0,1,0,0,2,0,2,Harm,FC,AG,Zawodowe lub policealne
508,279,Mężczyzna,NA,25-34 lata,25,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może pomóc środowisku.",Q,0,1,1,1,1,1,1,1,1,1,Help,FC,AG,Wyższe licencjackie lub inżynierskie
509,233,Mężczyzna,NA,35-44 lata,38,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,3,-3,-3,-3,-3,-3,0,-3,0,-3,Help,FC,PR,Wyższe magisterskie
510,150,Kobieta,NA,35-44 lata,40,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,3,2,3,3,3,3,3,3,3,3,Harm,FC,AG,Wyższe magisterskie
511,239,Kobieta,NA,55 lat lub więcej,56,małe miasto (do 20 tys. mieszkańców),NA,NA,NA,0,No,"Dyrektor nie był przekonany, że pomoże środowisku.",B,3,-3,-3,-3,-3,0,-3,-3,-3,-1,Help,FC,AG,Wyższe magisterskie
512,258,Kobieta,NA,18-24 lata,22,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,1,NA,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,1,1,1,1,1,1,1,1,1,Help,LIK,ST,Średnie
513,183,Kobieta,NA,18-24 lata,24,wieś,NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor był, czy nie był przekonany, że zaszkodzi środowisku.",B,0,0,1,0,0,0,1,1,0,0,Harm,LIK,AG,Wyższe licencjackie lub inżynierskie
514,246,Mężczyzna,NA,18-24 lata,22,średnie miasto (od 20 do 99 tys. mieszkańców),20 – 49 tys. mieszkańców,NA,1,NA,Yes,"Dyrektor był przekonany, że stan środowiska się pogorszy.",B,0,1,2,-2,-2,3,-3,1,1,2,Harm,LIK,ST,Średnie
515,212,Kobieta,NA,45-54 lata,49,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,NA,1,Yes,"Dyrektor był przekonany, że wdrożenie programu zaszkodzi środowisku.",B,3,3,3,0,3,0,3,3,3,3,Harm,FC,PR,Wyższe magisterskie
516,145,Kobieta,NA,18-24 lata,24,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,0,0,0,0,0,0,0,0,0,0,Harm,FC,AG,Wyższe licencjackie lub inżynierskie
517,158,Kobieta,NA,25-34 lata,30,wieś,NA,NA,3,NA,Yes,"Dyrektor był przekonany, że zaszkodzi środowisku.",B,3,-2,0,-2,2,0,1,0,3,-2,Harm,LIK,AG,Wyższe magisterskie
518,4013,Mężczyzna,NA,45-54 lata,51,wieś,NA,NA,3,NA,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,-1,0,2,-1,2,-1,2,1,2,2,Help,LIK,PR,Wyższe magisterskie
519,196,Kobieta,NA,25-34 lata,25,wieś,NA,NA,-1,NA,No,"Dyrektor nie zdawał sobie sprawy, że może pomóc środowisku.",Q,2,-1,-1,-2,-3,0,-1,-2,-1,0,Help,LIK,AG,Średnie
520,161,Mężczyzna,NA,18-24 lata,24,średnie miasto (od 20 do 99 tys. mieszkańców),50 – 99 tys. mieszkańców,NA,-1,NA,No,"Dyrektor nie miał powodów, by sądzić, że pomoże środowisku.",R,2,0,0,-1,0,0,0,0,0,0,Help,LIK,AG,Średnie
521,347,Kobieta,NA,35-44 lata,38,wieś,NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,0,2,2,2,0,0,2,-1,0,Help,FC,ST,Zawodowe lub policealne
522,624,Kobieta,NA,25-34 lata,33,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że wdrożenie programu może pomóc środowisku.",Q,2,-3,-3,-3,0,-3,-2,-1,2,1,Help,FC,PR,Wyższe licencjackie lub inżynierskie
523,215,Mężczyzna,NA,55 lat lub więcej,66,wieś,NA,NA,3,NA,Yes,"Dyrektor miał powody, by sądzić, że stan środowiska się pogorszy.",R,3,3,3,3,3,3,3,3,3,3,Harm,LIK,ST,Średnie
524,126,Kobieta,NA,45-54 lata,52,wielkie miasto (powyżej 500 tys. mieszkańców),NA,NA,0,NA,Neither,"Nie było jasne, czy dyrektor zdawał sobie sprawę, czy nie zdawał sobie sprawy, że wdrożenie programu może pomóc ",Q,1,2,1,1,1,2,2,2,1,2,Help,LIK,PR,Wyższe magisterskie
525,332,Mężczyzna,NA,45-54 lata,52,duże miasto (od 100 do 500 tys. mieszkańców),NA,200 – 500 tys. mieszkańców,NA,1,Yes,"Dyrektor zdawał sobie sprawę, że stan środowiska może się polepszyć.",Q,3,3,-3,3,-3,3,3,3,3,3,Help,FC,ST,Średnie
526,148,Mężczyzna,NA,55 lat lub więcej,58,wieś,NA,NA,2,NA,Yes,"Dyrektor zdawał sobie sprawę, że może zaszkodzić środowisku.",Q,1,1,0,1,1,1,1,0,1,1,Harm,LIK,AG,Zawodowe lub policealne
